volt,node_id,cluster_index,cluster_id,cluster_label,cluster_size
10,114560315521280673_2,0,10kV-C1,碧波站.合景同创线F02开关,20
10,115404740451372589_1,0,10kV-C1,碧波站.合景同创线F02开关,20
10,BUSBAR_709220263781400_1,0,10kV-C1,碧波站.合景同创线F02开关,20
10,SEG_709220017396300_1,0,10kV-C1,碧波站.合景同创线F02开关,20
10,SEG_709220017430100_1,0,10kV-C1,碧波站.合景同创线F02开关,20
10,SEG_709220017432700_1,0,10kV-C1,碧波站.合景同创线F02开关,20
10,SEG_709220017432700_2,0,10kV-C1,碧波站.合景同创线F02开关,20
10,SEG_709220017432900_1,0,10kV-C1,碧波站.合景同创线F02开关,20
10,SEG_709220017432900_2,0,10kV-C1,碧波站.合景同创线F02开关,20
10,SEG_709220017433100_1,0,10kV-C1,碧波站.合景同创线F02开关,20
10,SEG_709220017433100_2,0,10kV-C1,碧波站.合景同创线F02开关,20
10,SEG_709220017433200_2,0,10kV-C1,碧波站.合景同创线F02开关,20
10,SEG_709220017433300_2,0,10kV-C1,碧波站.合景同创线F02开关,20
10,SEG_709220346494100_1,0,10kV-C1,碧波站.合景同创线F02开关,20
10,SEG_709440217798500_1,0,10kV-C1,碧波站.合景同创线F02开关,20
10,SEG_709440217799500_2,0,10kV-C1,碧波站.合景同创线F02开关,20
10,SEG_709440217800500_2,0,10kV-C1,碧波站.合景同创线F02开关,20
10,SEG_709440217806100_2,0,10kV-C1,碧波站.合景同创线F02开关,20
10,SWITCH_709220263777000_2,0,10kV-C1,碧波站.合景同创线F02开关,20
10,SWITCH_709220263783100_2,0,10kV-C1,碧波站.合景同创线F02开关,20
10,115404740451371500_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_700000172127502_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_700000587364902_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_700000587462302_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_700000601666902_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_700000851867002_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_700000861799102_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_700000861822302_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_700000861836402_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_700000861837502_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_700000861838602_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_700000861838702_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_700000861840702_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_700000861840802_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_700000887227302_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_709220195445100_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_709220195495900_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_709220218178500_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_709220284335900_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_709220302346100_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_709220306964800_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_709220307284800_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_709220307310500_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_709220322077900_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_709220322094900_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_709220337245000_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_709440167748100_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_709440203832300_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_709440212713200_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_709440237550900_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_709440237572300_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,BUSBAR_709440242749500_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,NODE_16263,1,10kV-C2,明珠站.明铁线F09开关,168
10,NODE_16265,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017220900_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017220900_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017258000_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017258100_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017258100_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017258200_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017258200_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017258300_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017258300_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017258400_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017258400_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017258500_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017258500_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017263000_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017263000_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017263100_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017263100_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017267000_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017267000_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017267100_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017363300_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017363300_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017390500_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017390500_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017390600_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017390600_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017391300_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017391400_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017391400_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017395900_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017395900_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017396100_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017396200_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017396400_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017396400_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017430100_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017466100_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017466200_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017466200_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017468000_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017468000_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017468100_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220017492600_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220172266100_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220195413100_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220195415500_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220195415500_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220195416600_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220195416600_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220195485800_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220195485800_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220232447000_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220232581500_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220289730100_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220289731600_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220296674000_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220296674000_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220322082300_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220322082300_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220322099800_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220322099800_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220337285200_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709220337285200_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709440167761500_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709440167763300_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709440167763300_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709440203815100_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709440203815100_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709440203841200_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709440203841200_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709440212702200_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709440212702200_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709440212715200_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709440212715200_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709440237558000_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709440237558000_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709440237558900_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709440237558900_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709440237578900_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709440242757500_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,SEG_709440242757500_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_700000587463102_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_700000851867802_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_700000861801302_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_700000861841402_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220195438900_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220195441300_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220218172300_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220284338100_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220302338400_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220302340200_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220302350400_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220302351700_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220306958900_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220306959500_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220306967000_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220307277700_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220307278900_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220307279500_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220307287000_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220307304100_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220307304500_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220307309100_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220322070800_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220322072600_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709220337237900_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709440156570100_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709440156586900_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709440156627100_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709440156712500_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709440167732300_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709440167754100_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709440203815500_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709440203821500_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709440237534300_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709440242731300_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709440242731900_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,SWITCH_709440242732500_2,1,10kV-C2,明珠站.明铁线F09开关,168
10,TRANS_700000172133902_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,TRANS_700000587386202_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,TRANS_700000587386502_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,TRANS_700000587386702_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,TRANS_700000587466902_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,TRANS_700000601700002_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,TRANS_700000601701202_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,TRANS_700000861835602_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,TRANS_709220195509700_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,TRANS_709220195510700_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,TRANS_709220195511700_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,TRANS_709220195512700_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,TRANS_709220322097900_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,TRANS_709220337247200_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,TRANS_709440167756800_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,TRANS_709440237575200_1,1,10kV-C2,明珠站.明铁线F09开关,168
10,115404740451372951_1,2,10kV-C3,盐田临时站.临田保合线F14开关,165
10,BUSBAR_700000601053702_1,2,10kV-C3,盐田临时站.临田保合线F14开关,165
10,BUSBAR_700000610310102_1,2,10kV-C3,盐田临时站.临田保合线F14开关,165
10,BUSBAR_700000625261202_1,2,10kV-C3,盐田临时站.临田保合线F14开关,165
10,BUSBAR_700000625469802_1,2,10kV-C3,盐田临时站.临田保合线F14开关,165
10,BUSBAR_700000879823302_1,2,10kV-C3,盐田临时站.临田保合线F14开关,165
10,BUSBAR_700000879826902_1,2,10kV-C3,盐田临时站.临田保合线F14开关,165
10,BUSBAR_709220051547600_1,2,10kV-C3,盐田临时站.临田保合线F14开关,165
10,BUSBAR_709220090871200_1,2,10kV-C3,盐田临时站.临田保合线F14开关,165
10,BUSBAR_709220240621600_1,2,10kV-C3,盐田临时站.临田保合线F14开关,165
10,BUSBAR_709220242459200_1,2,10kV-C3,盐田临时站.临田保合线F14开关,165
10,BUSBAR_709220261172600_1,2,10kV-C3,盐田临时站.临田保合线F14开关,165
